Provider PHIN ID,Provider,Site PHIN ID,Site,Sector,Site Profile URL,Site URL,Site Address 1,Site Address 2,Site City,Site Postcode,Site Longitude,Site Latitude,Site ODS Code,Site GOR,Provider ODS Code,Regulator,Regulator ID,Regulator Rating
PHIN-22H,The Royal Orthopaedic Hospital NHS Foundation Trust,PHIN-BIR009,Royal Orthopaedic Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/royal-orthopaedic-hospital-37880,https://www.rohprivatecare.co.uk/,Bristol Road South,,Birmingham,B31 2AP,-1.961,52.421,RRJ05,West Midlands,RRJ,CQC,RRJ05,Good
PHIN-86T,The Royal Wolverhampton NHS Trust,PHIN-STS037,Cannock Chase Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/cannock-chase-hospital-90388,,"Cannock WS11 5XY, UK",,Cannock,WS11 5XY,-2.031,52.693,NIB03,West Midlands,RL4,CQC,RL4TC,Good
PHIN-86T,The Royal Wolverhampton NHS Trust,PHIN-WLV001,New Cross Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/new-cross-hospital-33107,,Wolverhampton Road,Heath Town,Wolverhampton,WV10 0QP,-2.096,52.600,RL403,West Midlands,RL4,CQC,RL403,Good
PHIN-86T,The Royal Wolverhampton NHS Trust,PHIN-WLV005,West Park Rehabilitation Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/west-park-rehabilitation-hospital-93697,,Park Road West,,Wolverhampton,WV1 4PW,-2.141,52.588,,West Midlands,RL4,CQC,RL4CD,
PHIN-65X,The Stoneygate Eye Hospital,PHIN-LCE020,The Stoneygate Eye Hospital,IND,https://www.phin.org.uk/profiles/hospitals/the-stoneygate-eye-hospital-90037,https://thestoneygateeyehospital.co.uk/,376 London Road,Stoneygate,Leicester,LE2 2PN,-1.103,52.613,,East Midlands,,CQC,1-1027042974,Requires improvement
PHIN-76L,The Thornbury Radiosurgery Centre Limited,PHIN-SHF010,Thornbury Radiosurgery Centre,IND,,,,,,S10 3BR,-1.517,53.374,,Yorkshire and The Humber,,CQC,,
PHIN-61A,The Walton Centre NHS Foundation Trust,PHIN-LIV008,The Walton Centre,NHS PPU,https://www.phin.org.uk/profiles/hospitals/the-walton-centre-29446,,Lower Lane,"Fazakerley,",Liverpool,L9 7LJ,-2.931,53.466,RET20,North West,RET,CQC,RET20,Outstanding
PHIN-15G,Torbay and South Devon NHS Foundation Trust,PHIN-TOB002,Torbay Hospital,NHS PPU,,,,,,TQ2 7AA,-3.554,50.482,RA901,South West,RA9,CQC,RA901,Requires improvement
PHIN-14X,Transform Medical Group,PHIN-WOR007,Burcot Hall Hospital,IND,https://www.phin.org.uk/profiles/hospitals/burcot-hall-hospital-280156,,,Stoney Lane,Bromsgrove,B60 1LY,-2.106,52.290,AX401,West Midlands,AY0,CQC,1-2873985334,
PHIN-14X,Transform Medical Group,PHIN-MAN008,Transform Pines Hospital,IND,https://www.phin.org.uk/profiles/hospitals/transform-pines-hospital-13476,http://www.transforminglives.co.uk,192 Altrincham Road,,Manchester,M22 4RZ,-2.253,53.394,AY001,North West,AY0,CQC,1-11212197676,
PHIN-61X,Tyneside Surgical Services Ltd ,PHIN-GAT001,Tyneside Surgical Services,IND,https://www.phin.org.uk/profiles/hospitals/tyneside-surgical-services-17930,,Queen Elizabeth Hospital,,Gateshead,NE9 6SX,-1.581,54.939,NN401,North East,,CQC,1-182873241,
PHIN-07M,Ulster Independent Clinic,PHIN-BFS007,Ulster Independent Clinic,IND,https://www.phin.org.uk/profiles/hospitals/ulster-independent-clinic-59886,,245 Stranmillis Road,,Belfast,BT9 5JH,-5.946,54.571,,Northern Ireland,,RQIA,,
PHIN-82Z,United Lincolnshire Hospitals NHS Trust,PHIN-LIN001,Pilgrim Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/pilgrim-hospital-44693,,Sibsey Road,,Boston,PE21 9QS,-0.010,52.991,RWDLA,East Midlands,RWD,CQC,RWDLA,Requires improvement
PHIN-52Y,University College London Hospitals NHS Foundation Trust,PHIN-GRL136,Eastman Dental Hospital,NHS PPU,,,,,,WC1X 8LD,-0.117,51.526,RRVE1,London,RRV,CQC,RRVE1,
PHIN-52Y,University College London Hospitals NHS Foundation Trust,PHIN-GRL033,Hospital for Tropical Diseases,NHS PPU,,,,,,WC1E 6JD,-0.135,51.523,RRVRH,London,RRV,CQC,RRVRH,
PHIN-52Y,University College London Hospitals NHS Foundation Trust,PHIN-GRL240,National Hospital for Neurology and Neurosurgery - Cleveland Street,NHS PPU,,,,,,W1T 4AJ,-0.136,51.521,RRVCL,London,RRV,CQC,RRVNQ,
PHIN-52Y,University College London Hospitals NHS Foundation Trust,PHIN-GRL031,National Hospital for Neurology and Neurosurgery - Queen Square,NHS PPU,https://www.phin.org.uk/profiles/hospitals/national-hospital-for-neurology-and-neurosurgery---queen-square-38233,https://www.uclhprivatehealthcare.co.uk,Queen Square,,London,WC1N 3BG,-0.122,51.522,RRVNQ,London,RRV,CQC,RRVNQ,
PHIN-52Y,University College London Hospitals NHS Foundation Trust,PHIN-GRL064,"Royal National Throat, Nose and Ear Hospital",NHS PPU,"https://www.phin.org.uk/profiles/hospitals/royal-national-throat,-nose-and-ear-hospital-38236",https://www.uclhprivatehealthcare.co.uk/,Royal National ENT and Eastman Dental Hospitals,43-49 Huntley Street,London,WC1E 6DG,-0.136,51.525,RRVRN,London,RRV,CQC,RRVRN,No published rating
PHIN-52Y,University College London Hospitals NHS Foundation Trust,PHIN-GRL032,The Heart Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/the-heart-hospital-38204,https://uclhprivatehealthcare.co.uk,16-18 Westmoreland Street,,London,W1G 8PH,-0.150,51.520,RRV30,London,RRV,CQC,RRV30,No published rating
PHIN-52Y,University College London Hospitals NHS Foundation Trust,PHIN-GRL087,UCH Macmillan Cancer Centre,NHS PPU,https://www.phin.org.uk/profiles/hospitals/uch-macmillan-cancer-centre-38224,https://www.uclhprivatehealthcare.co.uk/,Huntley Street,,London,WC1E 6AG,-0.135,51.523,RRVCC,London,RRV,CQC,RRV03,
PHIN-52Y,University College London Hospitals NHS Foundation Trust,PHIN-GRL072,University College Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/university-college-hospital-38198,https://www.uclhprivatehealthcare.co.uk,235 Euston Road,,London,NW1 2BU,-0.137,51.525,RRV03,London,RRV,CQC,RRV03,
PHIN-11Z,University Hospital Southampton NHS Foundation Trust,PHIN-HAM033,Lymington New Forest Hospital,NHS PPU,,,,,,SO41 8QD,-1.545,50.769,,South East,RHM,CQC,,
PHIN-11Z,University Hospital Southampton NHS Foundation Trust,PHIN-STH001,Princess Anne Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/princess-anne-hospital-31169,,Coxford Road,,Southampton,SO16 5YA,-1.435,50.935,RHM12,South East,RHM,CQC,RHM12,Good
PHIN-11Z,University Hospital Southampton NHS Foundation Trust,PHIN-STH002,Royal South Hants Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/royal-south-hants-hospital-31147,,Graham Road,,Southampton,SO14 0YG,-1.397,50.912,RHM02,South East,RHM,CQC,RHM02,Requires improvement
PHIN-11Z,University Hospital Southampton NHS Foundation Trust,PHIN-STH004,Southampton General Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/southampton-general-hospital-31146,,Tremona Road,,Southampton,SO16 6YD,-1.435,50.933,RHM01,South East,RHM,CQC,RHM01,Requires improvement
PHIN-34C,University Hospitals Birmingham NHS Foundation Trust,PHIN-BIR007,Good Hope Hospital,NHS PPU,,,,,,B75 7RR,-1.812,52.567,RR105,West Midlands,RRK,CQC,RRKX3,
PHIN-34C,University Hospitals Birmingham NHS Foundation Trust,PHIN-BIR042,Good Hope Hospital - UHB,NHS PPU,,,,,,B75 7RR,-1.812,52.567,,West Midlands,RRK,CQC,,
PHIN-34C,University Hospitals Birmingham NHS Foundation Trust,PHIN-BIR008,Heartlands Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/heartlands-hospital-36706,,Bordesley Green East,,Birmingham,B9 5SS,-1.830,52.480,RR101,West Midlands,RRK,CQC,RRK97,
PHIN-34C,University Hospitals Birmingham NHS Foundation Trust,PHIN-BIR043,Heartlands Hospital - UHB,NHS PPU,,,,,,B9 5SS,-1.830,52.480,,West Midlands,RRK,CQC,,
PHIN-34C,University Hospitals Birmingham NHS Foundation Trust,PHIN-BIR001,Queen Elizabeth Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/queen-elizabeth-hospital-37919,http://www.uhb.nhs.uk,Mindelsohn Way,,Birmingham,B15 2WB,-1.942,52.450,RRK15,West Midlands,RRK,CQC,RRK15,Requires improvement
PHIN-34C,University Hospitals Birmingham NHS Foundation Trust,PHIN-SOL002,Solihull Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/solihull-hospital-36711,,Lode Lane,,Solihull,B91 2JL,-1.774,52.417,RR109,West Midlands,RRK,CQC,RR109,Requires improvement
PHIN-34C,University Hospitals Birmingham NHS Foundation Trust,PHIN-SOL012,Solihull Hospital - UHB,NHS PPU,,,,,,B91 2JL,-1.774,52.417,,West Midlands,RRK,CQC,RRK99,
PHIN-40L,University Hospitals Bristol NHS Foundation Trust,PHIN-BST002,Bristol Eye Hospital,NHS PPU,,,,,,BS1 2LX,-2.595,51.458,RA708,South West,RA7,CQC,RA708,
PHIN-40L,University Hospitals Bristol NHS Foundation Trust,PHIN-BST003,Bristol Haematology and Oncology Centre,NHS PPU,https://www.phin.org.uk/profiles/hospitals/bristol-haematology-and-oncology-centre-25928,,Horfield Road,,Bristol,BS2 8ED,-2.598,51.458,RA710,South West,RA7,CQC,RA710,
PHIN-40L,University Hospitals Bristol NHS Foundation Trust,PHIN-BST005,Bristol Royal Hospital for Children,NHS PPU,,,,,,BS2 8BJ,-2.597,51.458,RA723,South West,RA7,CQC,RA7C1,
PHIN-40L,University Hospitals Bristol NHS Foundation Trust,PHIN-BST006,Bristol Royal Infirmary,NHS PPU,https://www.phin.org.uk/profiles/hospitals/bristol-royal-infirmary-25921,,Marlborough Street,,Bristol,BS2 8HW,-2.595,51.459,RA701,South West,RA7,CQC,RA7C1,
PHIN-40L,University Hospitals Bristol NHS Foundation Trust,PHIN-BST021,St Michael's Hospital,NHS PPU,,,,,,BS2 8EG,-2.599,51.459,NQA19,South West,RA7,CQC,,
PHIN-78K,University Hospitals of Derby and Burton NHS Foundation Trust,PHIN-STS001,Queen's Hospital Burton,NHS PPU,https://www.phin.org.uk/profiles/hospitals/queen's-hospital-burton-32449,,Belvedere Road,,Burton-On-Trent,DE13 0RB,-1.656,52.818,RJF02,West Midlands,RTG,CQC,RJF02,Requires improvement
PHIN-78K,University Hospitals of Derby and Burton NHS Foundation Trust,PHIN-DER002,Royal Derby Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/royal-derby-hospital-40152,http://derbyprivatehealth.co.uk,Uttoxeter Road,,Derby,DE22 3NE,-1.515,52.911,RTGFG,East Midlands,RTG,CQC,RTGFG,Good
PHIN-30D,University Hospitals Of Leicester NHS Trust,PHIN-LCE001,Glenfield Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/glenfield-hospital-44762,http://www.leicestershospitals.nhs.uk/,Groby Road,,Leicester,LE3 9QP,-1.180,52.654,RWEAE,East Midlands,RWE,CQC,RWEAE,Requires improvement
PHIN-30D,University Hospitals Of Leicester NHS Trust,PHIN-LCE002,Leicester General Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/leicester-general-hospital-44763,http://www.leicestershospitals.nhs.uk/,Gwendolen Road,,Leicester,LE5 4PW,-1.082,52.630,RWEAK,East Midlands,RWE,CQC,RWEAK,Requires improvement
PHIN-30D,University Hospitals Of Leicester NHS Trust,PHIN-LCE004,Leicester Royal Infirmary,NHS PPU,https://www.phin.org.uk/profiles/hospitals/leicester-royal-infirmary-44761,http://www.leicestershospitals.nhs.uk/,Infirmary Square,,Leicester,LE1 5WW,-1.135,52.628,RWEAA,East Midlands,RWE,CQC,RWEAA,Requires improvement
PHIN-64M,University Hospitals Of Morecambe Bay NHS Foundation Trust,PHIN-CMA032,Furness General Hospital,NHS PPU,,,,,,LA14 4LF,-3.211,54.136,RTXBU,North West,RTX,CQC,,
PHIN-64M,University Hospitals Of Morecambe Bay NHS Foundation Trust,PHIN-CMA031,Westmorland General Hospital,NHS PPU,,,,,,LA9 7RG,-2.733,54.307,RTXBW,North West,RTX,CQC,RW5BV,No published rating
PHIN-70B,University Hospitals of North Midlands NHS Trust,PHIN-STS034,County Hospital,NHS PPU,,,,,,ST16 3SA,-2.098,52.811,RJE09,West Midlands,RJE,CQC,,
PHIN-70B,University Hospitals of North Midlands NHS Trust,PHIN-STE002,Royal Stoke University Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/royal-stoke-university-hospital-32318,,Princes Road,,Stoke-On-Trent,ST4 6QG,-2.215,53.004,RJE01,West Midlands,RJE,CQC,RJE01,
PHIN-66L,Veincentre Limited ,PHIN-BST014,Veincentre Bristol,IND,,,,,,BS8 1HP,-2.606,51.456,,South West,,CQC,1-1277865184,
PHIN-66L,Veincentre Limited ,PHIN-GRL129,Veincentre London,IND,,,,,,SW5 0TG,-0.191,51.494,,London,,CQC,,
PHIN-66L,Veincentre Limited ,PHIN-MAN018,Veincentre Manchester,IND,,,,,,M3 4DN,-2.251,53.477,,North West,,CQC,1-2492830052,
PHIN-66L,Veincentre Limited ,PHIN-NGM008,Veincentre Nottingham,IND,,,,,,NG7 1LR,-1.164,52.956,,East Midlands,,CQC,1-631333130,
PHIN-66L,Veincentre Limited ,PHIN-OXF008,Veincentre Oxfordshire,IND,,,,,,OX7 5FA,-1.535,51.946,,South East,,CQC,,
PHIN-66L,Veincentre Limited ,PHIN-STE005,Veincentre Stoke-on-Trent,IND,,,,,,ST4 6NW,-2.212,52.997,,West Midlands,,CQC,1-631333130,
PHIN-20X,Velindre NHS Trust,PHIN-CRF003,Velindre Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/velindre-hospital-36255,,Velindre Road,,Cardiff,CF14 2TL,-3.229,51.516,RQFH5,Wales,RQF,HIW,,
PHIN-56U,Warrington and Halton Hospitals NHS Foundation Trust,PHIN-HAL005,Halton General Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/halton-general-hospital-94076,http://www.whh.nhs.uk,North Cheshire Hospital NHS Trust,Halton,Runcorn,WA7 2DA,-2.694,53.324,,North West,RWW,CQC,RWWHG,
PHIN-56U,Warrington and Halton Hospitals NHS Foundation Trust,PHIN-WRT002,Warrington Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/warrington-hospital-46267,http://www.whh.nhs.uk,Lovely Lane,,Warrington,WA5 1QG,-2.611,53.394,RWWWH,North West,RWW,CQC,RWWWH,Good
PHIN-87A,West Hertfordshire Hospitals NHS Trust,PHIN-HRT001,Hemel Hempstead Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/hemel-hempstead-hospital-44885,https://www.westhertshospitals.nhs.uk/privatehealthcare/,Hillfield Road,,Hemel Hempstead,HP2 4AD,-0.469,51.751,RWG08,East of England,RWG,CQC,RWG08,Requires improvement
PHIN-87A,West Hertfordshire Hospitals NHS Trust,PHIN-HRT002,St Albans City Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/st-albans-city-hospital-44881,https://www.westhertshospitals.nhs.uk/privatehealthcare/,Waverley Road,,St. Albans,AL3 5PN,-0.344,51.760,RWG03,East of England,RWG,CQC,RWG03,Requires improvement
PHIN-87A,West Hertfordshire Hospitals NHS Trust,PHIN-HRT003,Watford General Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/watford-general-hospital-44880,https://www.westhertshospitals.nhs.uk/privatehealthcare/,Vicarage Road,,Watford,WD18 0HB,-0.404,51.649,RWG02,East of England,RWG,CQC,RWG02,Requires improvement
PHIN-02G,West Suffolk NHS Foundation Trust,PHIN-SFK004,West Suffolk Hospital,NHS PPU,,,,,,IP33 2QZ,0.709,52.232,RGR50,East of England,RGR,CQC,RGR50,Requires improvement
PHIN-93I,Western Health and Social Care Trust,PHIN-DRY001,Altnagelvin Area Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/altnagelvin-area-hospital-58815,,Glenshane Road,,Londonderry,BT47 6SB,-7.291,54.989,Z1810,Northern Ireland,ZT5,RQIA,,
PHIN-93I,Western Health and Social Care Trust,PHIN-FER002,South West Acute Hospital,NHS PPU,,,,,,BT74 6DN,-7.624,54.354,,Northern Ireland,ZT5,RQIA,,
PHIN-93I,Western Health and Social Care Trust,PHIN-OMH001,Tyrone Hospitals,NHS PPU,,,,,,BT79 0AP,-7.285,54.602,,Northern Ireland,ZT5,RQIA,,
PHIN-11Y,Western Sussex Hospitals NHS Foundation Trust,PHIN-WSX005,St Richard's Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/st-richard's-hospital-55565,http://www.westernsussexhospitals.nhs.uk/,The Royal West Sussex Nhs Trust,St. Richards Hospital,Chichester,PO19 6SE,-0.768,50.844,RYR16,South East,RYR,CQC,RYR16,Outstanding
PHIN-11Y,Western Sussex Hospitals NHS Foundation Trust,PHIN-WSX006,Worthing Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/worthing-hospital-55567,http://www.westernsussexhospitals.nhs.uk/,Lyndhurst Road,,Worthing,BN11 2DH,-0.363,50.817,RYR18,South East,RYR,CQC,RYR18,Outstanding
PHIN-46G,Weston Area Health NHS Trust,PHIN-NSM001,Weston General Hospital,NHS PPU,,,,,,BS23 4TQ,-2.971,51.322,RA301,South West,RA3,CQC,RA301,Requires improvement
PHIN-13K,Wirral University Teaching Hospital NHS Foundation Trust,PHIN-WRL001,Arrowe Park Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/arrowe-park-hospital-27043,,Arrowe Park Road,,Wirral,CH49 5PE,-3.096,53.370,RBL14,North West,RBL,CQC,RBL14,Requires improvement
PHIN-13K,Wirral University Teaching Hospital NHS Foundation Trust,PHIN-WRL002,Clatterbridge Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/clatterbridge-hospital-27049,,Clatterbridge Road,,Wirral,CH63 4JY,-3.024,53.333,RBL20,North West,RBL,CQC,RBL20,Requires improvement
PHIN-85O,Worcestershire Acute Hospitals NHS Trust ,PHIN-WOR005,Worcestershire Royal Hospital,NHS PPU,,,,,,WR5 1DD,-2.181,52.191,RWP50,West Midlands,RWP,CQC,,
PHIN-89D,"Wrightington, Wigan And Leigh NHS Foundation Trust",PHIN-WGN001,Leigh Infirmary,NHS PPU,https://www.phin.org.uk/profiles/hospitals/leigh-infirmary-37814,,The Avenue,,Leigh,WN7 1HS,-2.514,53.505,RRF01,North West,RRF,CQC,RRF01,Good
PHIN-89D,"Wrightington, Wigan And Leigh NHS Foundation Trust",PHIN-WGN002,Royal Albert Edward Infirmary,NHS PPU,https://www.phin.org.uk/profiles/hospitals/royal-albert-edward-infirmary-37815,https://wwl.nhs.uk,Wigan Lane,,Wigan,WN1 2NN,-2.629,53.558,RRF02,North West,RRF,CQC,RRF02,Good
PHIN-89D,"Wrightington, Wigan And Leigh NHS Foundation Trust",PHIN-LAN002,Wrightington Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/wrightington-hospital-37847,https://wwl.nhs.uk,Hall Lane,"Appley Bridge,",Wigan,WN6 9EP,-2.710,53.590,RRF53,North West,RRF,CQC,RRF53,Good
PHIN-11E,Yeovil District Hospital NHS Foundation Trust,PHIN-SOM002,Yeovil District Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/yeovil-district-hospital-25907,http://www.yeovilhospital.co.uk/,Higher Kingston,,Yeovil,BA21 4AT,-2.635,50.945,RA430,South West,RA4,CQC,RA430,Good
PHIN-89U,York Teaching Hospital NHS Foundation Trust,PHIN-ERY017,Bridlington Hospital,NHS PPU,,,,,,YO16 4QP,-0.216,54.087,,Yorkshire and The Humber,RCB,CQC,,
PHIN-89U,York Teaching Hospital NHS Foundation Trust,PHIN-NYK003,Scarborough General Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/scarborough-general-hospital-27682,,Woodlands Drive,,Scarborough,YO12 6QL,-0.435,54.282,RCBCA,Yorkshire and The Humber,RCB,CQC,RCBCA,Requires improvement
PHIN-89U,York Teaching Hospital NHS Foundation Trust,PHIN-YOR001,The York Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/the-york-hospital-27632,,Wigginton Road,,York,YO31 8HE,-1.084,53.969,RCB55,Yorkshire and The Humber,RCB,CQC,RCB00,Good
PHIN-38L,Zenith Cosmetic Clinics Ltd,PHIN-NGM013,Zenith Cosmetic Clinic,IND,,,,,,NG7 1LY,-1.164,52.955,,East Midlands,DF5,CQC,1-340838261,No published rating
